amazon.com,443
google.com,443,
cloudflare.com,443
microsoft.com,443
instagram.com,443
stripe.com, 443
expired.badssl.com,443
stackoverflow.com,443
youtube.com,443
facebook.com,443
www.wayfair.com,443
#www.getter.com,443
